"Currency","Notes.Buy","Notes.Sell","TT.Buy","TT.Sell","Src","Date"
"USD","81.90","84.45","82.93","83.51","RMA","20240131"
"GBP","04.00","106.85","105.39","106.07","RMA","20240131"
"EUR","88.60","91.05","89.78","90.37","RMA","20240131"
"JPY","55.35","56.90","56.11","56.51","RMA","20240131"
"CHF","94.90","97.60","96.19","96.91","RMA","20240131"
"HKD","10.45","10.75","10.61","10.69","RMA","20240131"
"CAD","60.90","62.60","61.70","62.14","RMA","20240131"
"AUD","54.00","55.50","54.73","55.09","RMA","20240131"
"SGD","61.00","62.70","61.82","62.25","RMA","20240131"
"DKK","11.90","12.20","12.04","12.13","RMA","20240131"
"SEK","7.80","8.05","7.91","7.97","RMA","20240131"
"NOK","7.85","8.05","7.94","8.00","RMA","20240131"
"USD","81.9","84.45","82.92","83.49","BOB","20240131"
"USD.5.10.20","79.44","","","","BOB","20240131"
"USD.1.2","77.81","","","","BOB","20240131"
"GBP","103.75","106.65","105.16","105.87","BOB","20240131"
"EUR","88.6","91.05","89.78","90.4","BOB","20240131"
"JPY","55.5","57.05","56.25","56.65","BOB","20240131"
"CHF","94.8","97.45","96.07","96.77","BOB","20240131"
"HKD","10.45","10.75","10.61","10.68","BOB","20240131"
"CAD","61","62.75","61.85","62.3","BOB","20240131"
"AUD","54.05","55.55","54.77","55.15","BOB","20240131"
"SGD","61.05","62.8","61.88","62.35","BOB","20240131"
NA,"11.9","12.2","12.04","12.13","BOB","20240131"
"SEK","7.85","8.1","7.96","8.02","BOB","20240131"
"NOK","7.85","8.05","7.95","8.01","BOB","20240131"
"USD","81.90","84.45","82.93","83.51","TBL","20240131"
"USD.5.10.20","79.44","","","","TBL","20240131"
"USD.1.2","77.81","","","","TBL","20240131"
"GBP","104.00","106.85","105.39","106.07","TBL","20240131"
"EUR","88.60","91.05","89.78","90.37","TBL","20240131"
"JPY","55.35","56.90","56.11","56.51","TBL","20240131"
"CHF","94.90","97.60","96.19","96.91","TBL","20240131"
"HKD","10.45","10.75","10.61","10.69","TBL","20240131"
"CAD","60.90","62.60","61.70","62.14","TBL","20240131"
"AUD","54.00","55.50","54.73","55.09","TBL","20240131"
"SGD","61.00","62.70","61.82","62.25","TBL","20240131"
"DKK","11.90","12.20","12.04","12.13","TBL","20240131"
"SEK","7.80","8.05","7.91","7.97","TBL","20240131"
"NOK","7.85","8.05","7.94","8.00","TBL","20240131"
